epoch,train,val
1,0.47264550129572547,0.4054175168275833
2,0.4394306485851607,0.5383215869466464
3,0.5470637222131094,0.3953294282158216
4,0.36599122981230414,0.3913710589210192
5,0.3080045769611995,0.34989947229623797
6,0.4428373292088509,0.5756456250945727
7,0.39426292330026624,0.47062105635801943
8,0.3454264586170514,0.2695093577106794
9,0.2627396787206332,0.3666251535216967
10,0.3785026495655378,0.40172886153062193
11,0.37008374234040575,0.3071928729613623
12,0.32575142805775004,0.31071268171072003
13,0.3941110347708066,0.30551234309871994
14,0.4586042578021686,0.2817765126625697
15,0.43317840496699017,0.30118077372511226
16,0.3764940847953161,0.343553074200948
17,0.46715959012508396,0.3774418736497561
18,0.33251552830139797,0.28911332637071613
19,0.2673151810963949,0.2073231264948845
20,0.19002156605323153,0.29158385793368025
21,0.32869648287693654,0.1507625073194504
22,0.2766322473684947,0.2657037742435932
23,0.26807046780983607,0.3359238766133786
24,0.29768986329436303,0.205949034790198
25,0.30071298107504846,0.2566236292322477
26,0.3513758733868599,0.3646055827538172
27,0.22366481646895414,0.3523545414209366
28,0.2537044202287992,0.2881450586020946
29,0.2229804831246535,0.20194043045242627
30,0.19675360769033431,0.30880947535236675
31,0.2563655748963356,0.3760858416557312
32,0.285394170631965,0.27023566390077275
33,0.22016793663303055,0.2996877178549766
34,0.3190793377657731,0.3854996519784132
35,0.24226121380925178,0.3154416886468729
36,0.3421614199876786,0.307589827477932
37,0.22040627300739285,0.3572352737188339
38,0.2929323782523473,0.21203807170192399
39,0.21080287074049311,0.2673050671815872
40,0.33192548279960954,0.32279642025629685
41,0.18255094612638154,0.17882939328749975
42,0.20946082199613256,0.21737412934501968
43,0.295592878262202,0.2361325191954772
44,0.2383492516974608,0.2752526608606179
45,0.25995306322971984,0.37997110759218533
46,0.22592038388053576,0.27622089112798376
47,0.21506307919820147,0.32252503509322805
48,0.2786042804519336,0.2721574626863002
49,0.37771308496594425,0.2245910813411077
50,0.20184644485513367,0.3093549770613512
51,0.3717891037464141,0.2708209541936715
52,0.14204572513699532,0.2763300021489461
53,0.08990888322393101,0.40062442695101097
54,0.31425914863745374,0.1734208439787229
55,0.1940503420929114,0.33043852721651384
56,0.15499799847602844,0.33357593218485515
57,0.21720440462231635,0.2795797107120355
58,0.3137832229336103,0.3545785556236903
59,0.22066640655199687,0.23003996734817822
60,0.16374970773855843,0.2752679978807767
61,0.3161138743162155,0.15794651508331295
62,0.30919438203175864,0.1752920262515545
63,0.2428840999801954,0.36001548096537583
64,0.09233105083306631,0.2549542145182689
65,0.20350765759746228,0.3228022197882334
66,0.20990998422106108,0.22848362425963084
67,0.18887486743430296,0.2260074305037657
68,0.2721573126812775,0.2846424207091332
69,0.2554478195806344,0.28850665390491487
70,0.24919381253421305,0.18215121229489645
71,0.2894932004312674,0.14865305336813134
72,0.32621785054604213,0.26341351295510923
73,0.36882462315261366,0.20593648627400396
74,0.2197090432047844,0.25577420815825463
75,0.18188438303768636,0.24793031538526217
76,0.27545059683422246,0.1947633316119512
77,0.18568248053391773,0.11124022180835408
78,0.3123714230954647,0.32051305770874017
79,0.18518061128755411,0.16102603127559026
80,0.2795514141519864,0.22847271102170152
81,0.23918501548469068,0.18810794452826185
82,0.19748049179712934,0.24160123107333975
83,0.19411943554878233,0.20885014161467552
84,0.16680355754991372,0.20849042559663455
85,0.29105264271299036,0.22278502198557057
86,0.13447101451456547,0.16644355120758214
87,0.13649116593102614,0.27379631499449414
88,0.36688548699021345,0.30880433470010754
89,0.23446663071711857,0.13527142629027367
90,0.2517074868083,0.26710558583339056
91,0.18304089357455572,0.2718686676273743
92,0.28422313953439393,0.14790761756400267
93,0.22718345622221628,0.15586979438861215
94,0.22821700498461722,0.232087962453564
95,0.20149717691044014,0.1676987881461779
96,0.18577154080073038,0.17925505278011164
97,0.2929451957345009,0.3015605989843607
98,0.23427633506556353,0.20440998263657092
99,0.219646538173159,0.35536757682760556
100,0.3484231232355038,0.1779843222349882
