epoch,train,val
1,36174.68300739916,0.2710668415920093
2,0.27191967440297454,0.247626434684946
3,0.25117909208267436,0.25772575980625473
4,0.24797067662212693,0.2398619958256873
5,0.23018223407048383,0.23978443827587537
6,0.2286205392851251,0.22281128005196268
7,0.2144065837633096,0.224840966972809
8,0.20715671515306303,0.19630062574592347
9,0.21409275208480766,0.20124637810764118
10,0.20805390149740402,0.2071263965190603
11,0.20187186962914017,0.1912037764948148
12,0.20195488445587498,0.1881011777349676
13,0.1961646022362439,0.19142899752164688
14,0.196732474325358,0.18620922853561261
15,0.19618157104916753,0.18832263661763415
16,0.19165766035230763,0.19285901182331144
17,0.18364850247007372,0.19280755309638783
18,0.18775866277826378,0.1760216467938601
19,0.199896793036287,0.18158842702145472
20,0.18564732704212783,0.19285166088187208
21,0.1882615471163734,0.18206893909436006
22,0.18702926864342528,0.1907730902903355
23,0.18763088390056584,0.18771629161344697
24,0.18730689787456292,0.18712022092193364
25,0.17839635007918372,0.17476373738600298
26,0.1771578665643277,0.17770111329137134
27,0.18044616051076595,0.18781643766068065
28,0.17644002867865413,0.17676771463163626
29,0.17425128623822175,0.1863170885781829
30,0.1776122934716812,0.1743300170168424
31,0.17876759864812927,0.17049786724687482
32,0.1778266992832927,0.17096482205706148
33,0.17722923320054945,0.1737369388118028
34,0.17878233012596098,0.1808308977400884
35,0.1796793392322413,0.17194264178862795
36,0.17632140894862033,0.17804008297013263
37,0.17789522580015854,0.17286296431279669
38,0.17452014447678038,0.18150149253877595
39,0.17447244591435457,0.1767268298052323
40,0.17345813363419355,0.17792168503412262
41,0.16738640053205792,0.17633520271306713
42,0.17192666852763938,0.1672785253085805
43,0.1746961689115846,0.19409893532355244
44,0.1734377064349153,0.17407174856813912
45,0.1726551097023419,0.16767528373837615
46,0.17492513694978862,0.175995987649613
47,0.16811976449031735,0.16279911992731147
48,0.173884094406461,0.17202217771886633
49,0.16807298448726266,0.1587724852991792
50,0.1596276393606675,0.17454022227616336
51,0.16850684365023896,0.17269261033122
52,0.17097766049608046,0.17537429306871044
53,0.16857694248814853,0.16874184098049927
54,0.17181714516905272,0.16951375339619026
55,0.1692548966358221,0.17013824216305062
56,0.16566908883055562,0.1688400826198407
57,0.1662163224910319,0.16627737224057246
58,0.1760758667846363,0.17764404685267857
59,0.16706358001478136,0.169009390312444
60,0.16852447677653884,0.17292240215438562
61,0.15952214955670452,0.16779393209211635
62,0.16036974970445025,0.14951825460826512
63,0.15641677724602668,0.15576850142750817
64,0.15943639358546524,0.1731428467512104
65,0.15814966966179259,0.15547141425436936
66,0.16141346044542715,0.16104884440686035
67,0.15882317935042786,0.16088502464842838
68,0.15650243288740484,0.16683229118352755
