epoch,train,val
1,0.405801349492648,0.33956709784718275
2,0.3478718158812859,0.27676291379313445
3,0.28212564784842414,0.2583115600073375
4,0.2997454212596401,0.30672425694333816
5,0.2944036277178199,0.3052190128618327
6,0.2972919195771026,0.29417914379006016
7,0.2910246028899192,0.27218068600632245
8,0.2961909176113133,0.2857858231709076
9,0.2497460478170512,0.27205484245235145
10,0.23439357942865732,0.26087895253350823
11,0.31269652736209064,0.23526280099311125
12,0.22710797961096826,0.2358144650068611
13,0.2777399558750077,0.22561208894983734
14,0.249945904707345,0.22945639493991632
15,0.22293886125016094,0.25278963825295275
16,0.24245483050561642,0.24764815958751105
17,0.21462959090235822,0.24587645318257648
18,0.22075245618888845,0.2434875829613958
19,0.20867171053153785,0.24973358258378145
20,0.24690831588873735,0.26621594307317326
21,0.23954994477949515,0.22849017342862984
22,0.22418945245907446,0.2364291179893862
23,0.23503759477096495,0.2096602076930233
24,0.24260905754486792,0.24530940969811935
25,0.21038613896160274,0.24136540522195923
26,0.2685180697411012,0.2528732711813437
27,0.2421825847122818,0.22316780007587592
28,0.2506146920047915,0.24228953117674856
29,0.22676690721150058,0.2510573887169207
30,0.2346052067579689,0.2161082177943824
31,0.2387318640890627,0.24774337227781648
32,0.21345856086088297,0.20625535648268392
33,0.20931922864222616,0.22361641806977176
34,0.22831250899411643,0.24286998226755088
35,0.22507920645278848,0.24563566023612224
36,0.23724195430464207,0.27304749235433223
37,0.22634732589283849,0.21533002631099984
38,0.233514051630687,0.2241941902649182
39,0.22923513762249917,0.1896526700793169
40,0.2808482902331982,0.21259376942030844
41,0.23416138418803872,0.2539703819664935
42,0.21613562439877287,0.2059063675726811
43,0.2136276842730019,0.21285421569169005
44,0.24361445235001894,0.20821255741443914
45,0.22445752124678214,0.21694159503796326
46,0.23333923196426049,0.20840918811975423
47,0.23190836364086967,0.2581926947131226
48,0.22980539776005734,0.244295947925331
49,0.2443168227339182,0.21292030499786896
50,0.2432560299314971,0.2123189523035528
51,0.21741180045221256,0.2645691423423183
52,0.22452070539181415,0.21878079841814885
53,0.23422681913600682,0.26363180634992506
54,0.21293379999331538,0.2375902032736354
55,0.2236901779512826,0.2399578929676536
56,0.2565475287709164,0.2549164765424882
57,0.24464952346729998,0.21294964892336002
58,0.2550065482389002,0.2225066312336519
59,0.2603179673352338,0.2327427779143759
60,0.2654816088739049,0.2629679686558517
61,0.24095952608480822,0.26048846620296207
62,0.23501795263011718,0.2027714537454392
63,0.2503801783459495,0.25572942032251883
64,0.21259310808576012,0.2544639319359051
65,0.23228842138315745,0.25586598959769324
66,0.20831805586408922,0.19277936127596498
67,0.23131753021115384,0.24892040151499734
68,0.27743974437292396,0.22201825928342983
69,0.18003796210411033,0.21002067836040328
70,0.20009022754787176,0.23094504958060452
71,0.22360679870754938,0.24597837683708904
72,0.22861064710125964,0.2694335666239614
73,0.22244673688076608,0.24098510293884035
74,0.2197458439007348,0.1972814958351545
75,0.24593145235102828,0.20852678493004828
76,0.2184673784217105,0.23039137843835097
77,0.2517335099736766,0.22779946472124157
78,0.23180827488100397,0.24712928987290256
79,0.26211918301515436,0.23125695840616786
80,0.22716827109606802,0.24659303777876546
81,0.20286842081240583,0.23047824170825124
82,0.24202112882080543,0.19079918249955002
83,0.2395523446369529,0.247153362076437
84,0.22683948092106643,0.18697872264303253
85,0.2556353437334436,0.20497479438236985
86,0.20880922866247903,0.24389591640703223
87,0.20903421438990144,0.22863190440395365
88,0.20935708678436457,0.2201001705595841
89,0.2203386850317028,0.22479164306722135
90,0.2384371859098349,0.21723604014457512
91,0.24413967610785342,0.2497193151237951
92,0.2284400417687347,0.25685738407124653
93,0.2747493423163318,0.23291985587256459
94,0.20682480610953352,0.20990900420162148
95,0.2470112909344233,0.24064087673300835
96,0.256079555046782,0.24828424805496194
97,0.24917136354298033,0.20148312535904828
98,0.25590977210865656,0.20341765275281012
99,0.23165085269600888,0.23536210030000893
100,0.2219329464285879,0.22198606772685583
